model_2010,displ_2010,cyl_2010,trans_2010,drive_2010,fuel_2010,cert_region_2010,veh_class_2010,air_pollution_score_2010,city_mpg_2010,hwy_mpg_2010,cmb_mpg_2010,greenhouse_gas_score_2010,smartway_2010,displ_level_2010,cyl_level_2010,air_pollution_score_level_2010,city_mpg_level_2010,hwy_mpg_level_2010,cmb_mpg_level_2010,greenhouse_gas_score_level_2010,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6.0,21,27,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6.0,21,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,CA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,2WD,Gasoline,FA,small SUV,5,25,30,27,6,No,medium,medium,mod_high,high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,CA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,2.4,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,24,29,26,5,No,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high,MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,27,22,4,No,mod_high,mod_high,mod_high,mod_high,mod_high,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,26,20,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,19,26,22,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,18,25,21,4,No,high,mod_high,medium,medium,medium,medium,medium
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,18,25,21,4,No,high,mod_high,medium,medium,medium,medium,medium
