model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
CHEVROLET Impala,3.9,6.0,Auto-4,2WD,Gas,large car,7.0,17,27,21,5.0,no
CHEVROLET Malibu,2.4,4.0,SemiAuto-6,2WD,Gas,midsize car,7.0,22,33,26,7.0,yes
CHEVROLET Malibu,2.4,4.0,Auto-4,2WD,Gas,midsize car,7.0,22,30,25,7.0,yes
CHEVROLET Malibu,3.5,6.0,Auto-4,2WD,Gas,midsize car,7.0,19,29,23,6.0,yes
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Gas,pickup,7.0,14,19,16,3.0,no
CHEVROLET Silverado 15,4.8,8.0,Auto-4,2WD,Gas,pickup,6.0,14,19,16,3.0,no
CHEVROLET Silverado 15,4.8,8.0,Auto-4,4WD,Gas,pickup,6.0,13,18,15,2.0,no
CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Gas,pickup,6.0,15,21,17,3.0,no
CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Gas,pickup,6.0,15,21,17,3.0,no
CHEVROLET Silverado 15,6.2,8.0,Auto-6,2WD,Gas,pickup,6.0,13,19,15,2.0,no
CHEVROLET Silverado 15,6.2,8.0,Auto-6,4WD,Gas,pickup,6.0,12,19,14,1.0,no
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Gas,pickup,7.0,15,22,18,4.0,no
CHEVROLET Silverado 15 XFE,5.3,8.0,Auto-6,2WD,Gas,pickup,6.0,15,22,18,4.0,no
CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Gas,SUV,6.0,15,21,17,3.0,no
CHEVROLET Suburban 1500,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,12,19,14,1.0,no
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Gas,SUV,6.0,15,21,17,3.0,no
CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Gas,SUV,6.0,15,21,17,3.0,no
CHRYSLER Sebring,2.7,6.0,Auto-4,2WD,Gas,midsize car,3.0,19,27,22,6.0,no
CHRYSLER Sebring Convertible,2.7,6.0,Auto-4,2WD,Gas,small car,3.0,18,26,21,5.0,no
CHRYSLER Town & Country,3.3,6.0,Auto-4,2WD,Gas,minivan,7.0,17,24,19,4.0,no
DODGE Avenger,2.7,6.0,Auto-4,2WD,Gas,midsize car,3.0,19,27,22,6.0,no
DODGE Dakota,4.7,8.0,Auto-5,2WD,Gas,pickup,7.0,14,19,15,2.0,no
DODGE Dakota,4.7,8.0,Auto-5,4WD,Gas,pickup,7.0,14,19,15,2.0,no
DODGE Grand Caravan,3.3,6.0,Auto-4,2WD,Gas,minivan,7.0,17,24,19,4.0,no
DODGE RAM 1500,4.7,8.0,Auto-5,2WD,Gas,pickup,7.0,14,19,15,2.0,no
DODGE RAM 1500,4.7,8.0,Auto-5,4WD,Gas,pickup,7.0,13,18,15,2.0,no
FORD Crown Victoria FFV,4.6,8.0,Auto-4,2WD,Gas,large car,7.0,16,24,19,4.0,no
FORD Escape FFV,3.0,6.0,Auto-6,2WD,Gas,SUV,7.0,19,25,21,5.0,yes
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Gas,SUV,7.0,14,20,16,3.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Gas,SUV,7.0,12,17,14,1.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,2WD,Gas,SUV,6.0,14,20,16,3.0,no
FORD Expedition FFV,5.4,8.0,Auto-6,4WD,Gas,SUV,6.0,12,17,14,1.0,no
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Gas,pickup,7.0,14,20,16,3.0,no
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Gas,pickup,7.0,14,18,15,2.0,no
FORD F150 FFV,5.4,8.0,Auto-6,2WD,Gas,pickup,6.0,14,20,16,3.0,no
FORD F150 FFV,5.4,8.0,Auto-6,4WD,Gas,pickup,6.0,14,18,15,2.0,no
FORD Fusion FFV,3.0,6.0,SemiAuto-6,4WD,Gas,midsize car,7.0,18,25,21,5.0,no
FORD Fusion FFV,3.0,6.0,SemiAuto-6,2WD,Gas,midsize car,7.0,19,27,22,6.0,yes
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Gas,van,6.0,13,17,14,1.0,no
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Gas,van,6.0,13,17,14,1.0,no
GMC Savana 1500,5.3,8.0,Auto-4,4WD,Gas,van,6.0,13,17,14,1.0,no
GMC Savana 1500,5.3,8.0,Auto-4,2WD,Gas,van,6.0,13,18,15,2.0,no
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Gas,pickup,7.0,14,19,16,3.0,no
GMC Sierra 15,4.8,8.0,Auto-4,2WD,Gas,pickup,6.0,14,19,16,3.0,no
GMC Sierra 15,4.8,8.0,Auto-4,4WD,Gas,pickup,6.0,13,18,15,2.0,no
GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,6.0,15,21,17,3.0,no
GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gas,pickup,6.0,15,21,17,3.0,no
GMC Sierra 15,6.2,8.0,Auto-6,2WD,Gas,pickup,6.0,13,19,15,2.0,no
GMC Sierra 15,6.2,8.0,Auto-6,4WD,Gas,pickup,6.0,12,19,14,1.0,no
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Gas,pickup,7.0,15,22,18,4.0,no
GMC Sierra 15 XFE,5.3,8.0,Auto-6,2WD,Gas,pickup,6.0,15,22,18,4.0,no
GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gas,SUV,6.0,15,21,17,3.0,no
GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gas,SUV,6.0,15,21,17,3.0,no
GMC Yukon 1500,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,14,20,16,3.0,no
GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Gas,SUV,6.0,15,21,17,3.0,no
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,12,19,14,1.0,no
GMC Yukon 1500 XL,6.2,8.0,Auto-6,2WD,Gas,SUV,6.0,14,20,16,3.0,no
GMC Yukon Denali 1500,6.2,8.0,Auto-6,4WD,Gas,SUV,6.0,13,20,15,2.0,no
HUMMER H3,5.3,8.0,Auto-4,4WD,Gas,SUV,7.0,13,16,14,1.0,no
HUMMER H3T,5.3,8.0,Auto-4,4WD,Gas,pickup,7.0,13,16,14,1.0,no
LINCOLN Navigator FFV,5.4,8.0,Auto-6,2WD,Gas,SUV,7.0,14,20,16,3.0,no
LINCOLN Navigator FFV,5.4,8.0,Auto-6,2WD,Gas,SUV,6.0,14,20,16,3.0,no
LINCOLN Town Car FFV,4.6,8.0,Auto-4,2WD,Gas,large car,7.0,16,24,19,4.0,no
MAZDA Tribute FFV,3.0,6.0,Auto-6,2WD,Gas,SUV,7.0,19,25,21,5.0,yes
MAZDA Tribute FFV,3.0,6.0,Auto-6,4WD,Gas,SUV,7.0,18,23,20,5.0,no
MERCEDES-BENZ C300,3.0,6.0,Auto-7,2WD,Gas,small car,6.0,18,26,21,5.0,no
MERCEDES-BENZ C300,3.0,6.0,Auto-7,2WD,Gas,small car,4.0,18,26,21,5.0,no
MERCEDES-BENZ C300 4Matic,3.0,6.0,Auto-7,4WD,Gas,small car,6.0,18,25,20,5.0,no
MERCEDES-BENZ C300 4Matic,3.0,6.0,Auto-7,4WD,Gas,small car,4.0,18,25,20,5.0,no
MERCURY Grand Marquis FFV,4.6,8.0,Auto-4,2WD,Gas,large car,7.0,16,24,19,4.0,no
MERCURY Mariner FFV,3.0,6.0,Auto-6,2WD,Gas,SUV,7.0,19,25,21,5.0,yes
MERCURY Milan FFV,3.0,6.0,SemiAuto-6,4WD,Gas,midsize car,7.0,18,25,21,5.0,no
MERCURY Milan FFV,3.0,6.0,SemiAuto-6,2WD,Gas,midsize car,7.0,19,27,22,6.0,yes
NISSAN Armada,5.6,8.0,Auto-5,4WD,Gas,SUV,6.0,12,18,14,1.0,no
NISSAN Armada FFV,5.6,8.0,Auto-5,2WD,Gas,SUV,6.0,12,18,15,2.0,no
NISSAN Titan FFV,5.6,8.0,Auto-5,2WD,Gas,pickup,6.0,13,18,15,2.0,no
NISSAN Titan FFV,5.6,8.0,Auto-5,4WD,Gas,pickup,6.0,12,17,14,1.0,no
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Gas,small car,7.0,22,33,26,7.0,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gas,small car,7.0,22,30,25,7.0,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Gas,small car,7.0,19,29,23,6.0,yes
SATURN Aura,2.4,4.0,SemiAuto-6,2WD,Gas,midsize car,7.0,22,33,26,7.0,yes
TOYOTA Sequoia FFV,5.7,8.0,SemiAuto-6,4WD,Gas,SUV,6.0,13,18,14,1.0,no
TOYOTA Tundra FFV,5.7,8.0,SemiAuto-6,4WD,Gas,pickup,6.0,13,17,15,2.0,no
